codigo_postal,crime_type,centroid_id,centroids_in_group,centroid_lon,centroid_lat,n_events,pct_events_group,radius_p50_m,radius_p90_m,kmeans_reason,d_codigo
16420,Lesiones,1,1,-99.0914438,19.2490586,9,100.0,257.3,402.3,k=1 porque n=9 < MIN_EVENTS_TO_SPLIT=25,16420
16420,Narcomenudeo,1,1,-99.0906894,19.2506184,5,100.0,303.0,405.4,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,16420
16420,Otros incidentes,1,1,-99.0907157,19.2496091,24,100.0,230.5,388.6,k=1 porque n=24 < MIN_EVENTS_TO_SPLIT=25,16420
16420,Otros robos,1,1,-99.0904345,19.2492821,10,100.0,226.1,373.7,k=1 porque n=10 < MIN_EVENTS_TO_SPLIT=25,16420
16420,Robo a casa habitación,1,1,-99.0915579,19.2489956,3,100.0,314.0,372.8,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16420
16420,Robo a negocio,1,1,-99.0901769,19.2485893,7,100.0,140.9,355.8,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,16420
16420,Robo a transeúnte,1,1,-99.0932234,19.2503585,18,100.0,180.5,295.2,k=1 porque n=18 < MIN_EVENTS_TO_SPLIT=25,16420
16420,Robo de vehículo,1,1,-99.0908501,19.2493397,23,100.0,211.0,405.0,k=1 porque n=23 < MIN_EVENTS_TO_SPLIT=25,16420
16420,Robo en transporte,1,1,-99.0936458,19.2524331,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16420
16420,Violencia familiar,1,1,-99.0900602,19.2495162,26,100.0,181.5,348.5,k=1 porque n=26 no alcanza MIN_EVENTS_PER_CENTROID=15,16420
16428,Amenazas,1,1,-99.0879525,19.2445815,4,100.0,153.3,234.7,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Daño a la propiedad,1,1,-99.0865062,19.2439748,4,100.0,142.1,169.1,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Delitos sexuales,1,1,-99.087926,19.246387,4,100.0,118.9,242.1,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Fraude y extorsión,1,1,-99.087527,19.245516,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Homicidio,1,1,-99.08677,19.241687,2,100.0,135.1,135.1,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Lesiones,1,1,-99.0881978,19.2460109,6,100.0,148.6,205.0,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Otros incidentes,1,1,-99.0876266,19.2452588,14,100.0,180.3,293.3,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Otros robos,1,1,-99.087314,19.2455007,5,100.0,189.5,306.2,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Robo a casa habitación,1,1,-99.0884799,19.2452789,5,100.0,56.4,84.4,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Robo a negocio,1,1,-99.0877603,19.2462261,8,100.0,163.0,329.2,k=1 porque n=8 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Robo a transeúnte,1,1,-99.087969,19.2454623,10,100.0,206.3,284.4,k=1 porque n=10 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Robo de vehículo,1,1,-99.0873571,19.2453092,24,100.0,192.4,318.3,k=1 porque n=24 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Robo en transporte,1,1,-99.087185,19.2456804,2,100.0,45.1,45.1,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16428
16428,Violencia familiar,1,1,-99.0877654,19.2443542,14,100.0,282.4,346.0,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,16428
16429,Amenazas,1,1,-99.0854487,19.2449985,4,100.0,117.0,149.6,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Daño a la propiedad,1,1,-99.0853199,19.2454558,3,100.0,79.6,109.3,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Delitos sexuales,1,1,-99.0848413,19.245937,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Fraude y extorsión,1,1,-99.085547,19.2456741,4,100.0,179.0,227.0,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Lesiones,1,1,-99.0861326,19.2457094,7,100.0,148.7,222.3,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Otros incidentes,1,1,-99.085851,19.245376,12,100.0,104.5,206.9,k=1 porque n=12 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Otros robos,1,1,-99.0859242,19.2455966,4,100.0,78.3,155.8,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Robo a casa habitación,1,1,-99.0853262,19.2452824,3,100.0,69.1,121.3,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Robo a negocio,1,1,-99.0843762,19.2443769,2,100.0,135.6,135.6,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Robo a transeúnte,1,1,-99.0857242,19.2454266,3,100.0,121.8,169.7,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Robo de vehículo,1,1,-99.0854811,19.2448243,7,100.0,136.5,172.3,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,16429
16429,Violencia familiar,1,1,-99.0858252,19.2456679,14,100.0,82.4,124.8,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,16429
16430,Amenazas,1,1,-99.0873704,19.2487411,3,100.0,140.9,158.8,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Daño a la propiedad,1,1,-99.0869468,19.248662,2,100.0,28.4,28.4,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Delitos sexuales,1,1,-99.0877219,19.2483909,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Fraude y extorsión,1,1,-99.0872289,19.2491034,2,100.0,33.4,33.4,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Lesiones,1,1,-99.0868897,19.248401,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Otros incidentes,1,1,-99.0869118,19.249307,7,100.0,66.8,121.0,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Otros robos,1,1,-99.0877191,19.2474776,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Robo a casa habitación,1,1,-99.0872926,19.249584,2,100.0,38.9,38.9,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Robo a negocio,1,1,-99.087926,19.2474925,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Robo a transeúnte,1,1,-99.0871209,19.248044,3,100.0,111.6,141.3,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Robo de vehículo,1,1,-99.0872442,19.2488128,7,100.0,88.4,134.8,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Robo en transporte,1,1,-99.0876893,19.2474818,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16430
16430,Violencia familiar,1,1,-99.087047,19.2486294,9,100.0,85.0,144.2,k=1 porque n=9 < MIN_EVENTS_TO_SPLIT=25,16430
16440,Amenazas,1,1,-99.0856188,19.2482807,6,100.0,115.9,198.9,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Daño a la propiedad,1,1,-99.0860225,19.2479765,2,100.0,100.1,100.1,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Delitos sexuales,1,1,-99.0855306,19.2484661,2,100.0,80.8,80.8,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Fraude y extorsión,1,1,-99.0853521,19.248305,2,100.0,120.0,120.0,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Homicidio,1,1,-99.0849674,19.2479096,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Lesiones,1,1,-99.085028,19.2487074,5,100.0,153.8,199.9,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Otros incidentes,1,1,-99.0855794,19.2489105,10,100.0,98.8,201.3,k=1 porque n=10 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Otros robos,1,1,-99.0853983,19.2495111,6,100.0,76.4,140.7,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Robo a casa habitación,1,1,-99.085471,19.247976,5,100.0,63.3,129.2,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Robo a negocio,1,1,-99.0852228,19.2482386,5,100.0,166.6,210.5,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Robo a transeúnte,1,1,-99.0847786,19.2488761,4,100.0,117.5,210.6,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Robo de vehículo,1,1,-99.0856603,19.2485535,10,100.0,127.4,257.8,k=1 porque n=10 < MIN_EVENTS_TO_SPLIT=25,16440
16440,Violencia familiar,1,1,-99.0853601,19.2486714,15,100.0,134.7,199.0,k=1 porque n=15 < MIN_EVENTS_TO_SPLIT=25,16440
16443,Amenazas,1,1,-99.0828338,19.2466213,4,100.0,130.1,237.3,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Daño a la propiedad,1,1,-99.0830578,19.2465521,7,100.0,184.9,262.7,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Delitos sexuales,1,1,-99.0824845,19.2454602,3,100.0,144.7,174.3,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Fraude y extorsión,1,1,-99.0819288,19.2467049,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Homicidio,1,1,-99.0824989,19.2461731,2,100.0,67.3,67.3,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Lesiones,1,1,-99.0836265,19.2480895,2,100.0,3.4,3.4,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Otros incidentes,1,1,-99.0826079,19.2465435,10,100.0,87.7,243.9,k=1 porque n=10 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Otros robos,1,1,-99.082685,19.245234,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Robo a casa habitación,1,1,-99.0828528,19.2473073,4,100.0,116.8,176.5,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Robo a negocio,1,1,-99.0828956,19.2464468,11,100.0,61.9,174.5,k=1 porque n=11 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Robo a transeúnte,1,1,-99.082527,19.2458638,4,100.0,104.9,235.3,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Robo de vehículo,1,1,-99.0820163,19.2468977,4,100.0,120.2,163.4,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Robo en transporte,1,1,-99.0816682,19.2463222,2,100.0,53.7,53.7,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Secuestro,1,1,-99.0836531,19.2480317,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16443
16443,Violencia familiar,1,1,-99.0829847,19.2462513,11,100.0,202.4,249.0,k=1 porque n=11 < MIN_EVENTS_TO_SPLIT=25,16443
16450,Amenazas,1,1,-99.0931343,19.2444168,29,100.0,288.0,613.5,k=1 porque n=29 no alcanza MIN_EVENTS_PER_CENTROID=15,16450
16450,Daño a la propiedad,1,2,-99.0920198,19.244616,20,62.5,271.9,405.6,k=2; silhouette=0.410; mejora=0.410,16450
16450,Daño a la propiedad,2,2,-99.0967416,19.2484356,12,37.5,278.6,694.0,k=2; silhouette=0.410; mejora=0.410,16450
16450,Delitos sexuales,1,1,-99.0928466,19.2444642,6,100.0,304.3,458.1,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,16450
16450,Fraude y extorsión,1,1,-99.092995,19.244864,22,100.0,361.4,910.6,k=1 porque n=22 < MIN_EVENTS_TO_SPLIT=25,16450
16450,Homicidio,1,1,-99.0932089,19.2456709,5,100.0,177.0,286.3,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,16450
16450,Lesiones,1,1,-99.0936504,19.2454186,18,100.0,524.8,1063.8,k=1 porque n=18 < MIN_EVENTS_TO_SPLIT=25,16450
16450,Narcomenudeo,1,1,-99.0938861,19.2472394,7,100.0,240.6,626.9,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,16450
16450,Otros incidentes,1,2,-99.0922281,19.2443896,68,73.12,180.2,427.0,k=2; silhouette=0.568; mejora=0.568,16450
16450,Otros incidentes,2,2,-99.0965837,19.2494339,25,26.88,219.2,431.9,k=2; silhouette=0.568; mejora=0.568,16450
16450,Otros robos,1,2,-99.092127,19.243851,20,60.61,249.0,431.9,k=2; silhouette=0.378; mejora=0.378,16450
16450,Otros robos,2,2,-99.0963016,19.2478615,13,39.39,300.4,648.5,k=2; silhouette=0.378; mejora=0.378,16450
16450,Robo a casa habitación,1,1,-99.0926125,19.2432359,14,100.0,190.8,732.2,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,16450
16450,Robo a negocio,1,2,-99.0925611,19.245517,23,65.71,139.0,346.3,k=2; silhouette=0.628; mejora=0.628,16450
16450,Robo a negocio,2,2,-99.0992386,19.2495773,12,34.29,297.7,516.7,k=2; silhouette=0.628; mejora=0.628,16450
16450,Robo a transeúnte,1,2,-99.0996522,19.2494287,7,15.91,233.8,460.7,k=2; silhouette=0.581; mejora=0.581,16450
16450,Robo a transeúnte,2,2,-99.0927502,19.2461588,37,84.09,209.7,448.4,k=2; silhouette=0.581; mejora=0.581,16450
16450,Robo de vehículo,1,2,-99.0921959,19.2443282,46,65.71,271.8,484.3,k=2; silhouette=0.545; mejora=0.545,16450
16450,Robo de vehículo,2,2,-99.0980621,19.2498831,24,34.29,209.1,433.7,k=2; silhouette=0.545; mejora=0.545,16450
16450,Robo en transporte,1,1,-99.0924724,19.2457917,6,100.0,161.2,407.7,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,16450
16450,Secuestro,1,1,-99.0945576,19.2460086,4,100.0,396.5,770.5,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16450
16450,Violencia familiar,1,2,-99.0904619,19.2385606,13,27.66,297.5,342.1,k=2; silhouette=0.522; mejora=0.522,16450
16450,Violencia familiar,2,2,-99.0929795,19.2451758,34,72.34,267.2,359.1,k=2; silhouette=0.522; mejora=0.522,16450
16457,Amenazas,1,1,-99.0892982,19.2406904,3,100.0,125.8,187.8,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Daño a la propiedad,1,1,-99.0889317,19.2413422,4,100.0,294.5,381.3,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Delitos sexuales,1,1,-99.0895503,19.243114,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Fraude y extorsión,1,1,-99.0864849,19.2372685,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Homicidio,1,1,-99.0894965,19.2396819,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Lesiones,1,1,-99.0877967,19.2427762,3,100.0,281.6,414.7,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Narcomenudeo,1,1,-99.0887647,19.2412645,2,100.0,268.0,268.0,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Otros incidentes,1,1,-99.0874915,19.2403978,16,100.0,335.2,529.0,k=1 porque n=16 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Otros robos,1,1,-99.0873765,19.2433526,3,100.0,345.1,560.8,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Robo a casa habitación,1,1,-99.0873545,19.2412856,4,100.0,188.6,367.3,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Robo a transeúnte,1,1,-99.088961,19.2419222,4,100.0,281.1,366.2,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Robo de vehículo,1,1,-99.0873634,19.2411603,9,100.0,331.1,493.1,k=1 porque n=9 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Robo en transporte,1,1,-99.085228,19.2405622,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16457
16457,Violencia familiar,1,1,-99.0882785,19.241099,22,100.0,181.3,375.5,k=1 porque n=22 < MIN_EVENTS_TO_SPLIT=25,16457
16459,Amenazas,1,1,-99.0937324,19.2340655,29,100.0,792.9,1145.1,k=1 porque n=29 no alcanza MIN_EVENTS_PER_CENTROID=15,16459
16459,Daño a la propiedad,1,1,-99.0928519,19.2314013,28,100.0,492.0,1022.4,k=1 porque n=28 no alcanza MIN_EVENTS_PER_CENTROID=15,16459
16459,Delitos sexuales,1,1,-99.0952561,19.233823,6,100.0,594.5,921.7,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,16459
16459,Fraude y extorsión,1,1,-99.0929569,19.2319724,16,100.0,839.4,1146.9,k=1 porque n=16 < MIN_EVENTS_TO_SPLIT=25,16459
16459,Homicidio,1,1,-99.0967863,19.2295275,2,100.0,255.7,255.7,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16459
16459,Lesiones,1,1,-99.0947106,19.2334252,18,100.0,551.6,1117.2,k=1 porque n=18 < MIN_EVENTS_TO_SPLIT=25,16459
16459,Narcomenudeo,1,1,-99.0893735,19.2320539,2,100.0,533.3,533.3,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16459
16459,Otros incidentes,1,2,-99.0946929,19.2359628,68,75.56,351.9,700.2,k=2; silhouette=0.601; mejora=0.601,16459
16459,Otros incidentes,2,2,-99.0894466,19.2250507,22,24.44,298.3,681.4,k=2; silhouette=0.601; mejora=0.601,16459
16459,Otros robos,1,1,-99.0929142,19.2326244,25,100.0,480.4,1057.5,k=1 porque n=25 no alcanza MIN_EVENTS_PER_CENTROID=15,16459
16459,Robo a casa habitación,1,1,-99.0930699,19.2326756,16,100.0,390.2,912.6,k=1 porque n=16 < MIN_EVENTS_TO_SPLIT=25,16459
16459,Robo a negocio,1,1,-99.0956711,19.2335312,3,100.0,522.7,881.1,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16459
16459,Robo a transeúnte,1,2,-99.0945646,19.2365635,24,75.0,308.2,571.9,k=2; silhouette=0.583; mejora=0.583,16459
16459,Robo a transeúnte,2,2,-99.0932295,19.2265195,8,25.0,433.7,544.0,k=2; silhouette=0.583; mejora=0.583,16459
16459,Robo de vehículo,1,2,-99.0936516,19.2282408,11,29.73,404.8,635.0,k=2; silhouette=0.523; mejora=0.523,16459
16459,Robo de vehículo,2,2,-99.0943526,19.2377063,26,70.27,360.7,534.2,k=2; silhouette=0.523; mejora=0.523,16459
16459,Robo en transporte,1,1,-99.0923796,19.2287393,3,100.0,424.9,706.1,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16459
16459,Secuestro,1,1,-99.0930111,19.2335282,2,100.0,326.1,326.1,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16459
16459,Violencia familiar,1,2,-99.0939569,19.2358273,70,79.55,357.1,594.0,k=2; silhouette=0.597; mejora=0.597,16459
16459,Violencia familiar,2,2,-99.0898185,19.2252679,18,20.45,265.0,570.2,k=2; silhouette=0.597; mejora=0.597,16459
16500,Amenazas,1,1,-99.0719611,19.2467309,27,100.0,317.5,506.8,k=1 porque n=27 no alcanza MIN_EVENTS_PER_CENTROID=15,16500
16500,Daño a la propiedad,1,1,-99.0711088,19.2491025,16,100.0,480.1,699.5,k=1 porque n=16 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Delitos sexuales,1,1,-99.0716675,19.2468519,3,100.0,362.4,451.7,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Fraude y extorsión,1,1,-99.0718697,19.2477615,9,100.0,302.7,672.9,k=1 porque n=9 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Homicidio,1,1,-99.0723955,19.2448119,3,100.0,297.8,346.7,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Lesiones,1,1,-99.0730842,19.2460565,24,100.0,266.3,420.2,k=1 porque n=24 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Narcomenudeo,1,1,-99.0726027,19.2471579,3,100.0,332.4,402.8,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Otros incidentes,1,2,-99.0736345,19.244778,27,67.5,270.5,397.5,k=2; silhouette=0.493; mejora=0.493,16500
16500,Otros incidentes,2,2,-99.0691557,19.2500718,13,32.5,337.7,437.5,k=2; silhouette=0.493; mejora=0.493,16500
16500,Otros robos,1,1,-99.0728788,19.2461713,18,100.0,267.5,500.5,k=1 porque n=18 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Robo a casa habitación,1,1,-99.0737074,19.2463741,15,100.0,374.1,641.2,k=1 porque n=15 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Robo a negocio,1,1,-99.0724031,19.2465663,23,100.0,313.6,546.7,k=1 porque n=23 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Robo a transeúnte,1,1,-99.0723243,19.2470983,27,100.0,236.7,543.3,k=1 porque n=27 no alcanza MIN_EVENTS_PER_CENTROID=15,16500
16500,Robo de vehículo,1,2,-99.0689922,19.2503748,11,30.56,205.1,472.3,k=2; silhouette=0.553; mejora=0.553,16500
16500,Robo de vehículo,2,2,-99.0740803,19.2460117,25,69.44,199.8,378.2,k=2; silhouette=0.553; mejora=0.553,16500
16500,Robo en transporte,1,1,-99.0719105,19.248466,5,100.0,198.5,344.5,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,16500
16500,Violencia familiar,1,2,-99.0700944,19.2479112,24,48.98,249.2,380.1,k=2; silhouette=0.465; mejora=0.465,16500
16500,Violencia familiar,2,2,-99.0745142,19.2447061,25,51.02,195.6,419.1,k=2; silhouette=0.465; mejora=0.465,16500
16510,Amenazas,1,1,-99.0671759,19.2423285,4,100.0,65.2,138.4,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Daño a la propiedad,1,1,-99.065777,19.2417981,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Delitos sexuales,1,1,-99.0703338,19.2425248,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Fraude y extorsión,1,1,-99.0653784,19.2414597,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Otros incidentes,1,1,-99.0666663,19.2418017,4,100.0,88.0,107.8,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Otros robos,1,1,-99.0692387,19.2419295,2,100.0,173.8,173.8,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Robo a casa habitación,1,1,-99.0685211,19.2406842,3,100.0,180.3,186.5,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Robo a negocio,1,1,-99.0716213,19.2406764,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Robo a transeúnte,1,1,-99.0684083,19.2435139,3,100.0,183.5,199.4,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Robo de vehículo,1,1,-99.0680998,19.2416532,3,100.0,161.7,202.1,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Secuestro,1,1,-99.0710243,19.2423905,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16510
16510,Violencia familiar,1,1,-99.0680563,19.2408846,6,100.0,189.6,258.7,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,16510
16513,Amenazas,1,1,-99.0768885,19.2485661,13,100.0,194.1,277.3,k=1 porque n=13 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Daño a la propiedad,1,1,-99.0764804,19.2487012,8,100.0,177.8,308.8,k=1 porque n=8 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Delitos sexuales,1,1,-99.0768079,19.2481583,4,100.0,195.6,221.7,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Fraude y extorsión,1,1,-99.075896,19.2486677,8,100.0,108.4,256.9,k=1 porque n=8 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Lesiones,1,1,-99.0763189,19.2488579,11,100.0,163.2,335.1,k=1 porque n=11 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Otros incidentes,1,3,-99.0752279,19.2480543,13,27.08,123.9,180.2,k=3; silhouette=0.610; mejora=0.057,16513
16513,Otros incidentes,2,3,-99.0781986,19.2469083,12,25.0,96.1,165.4,k=3; silhouette=0.610; mejora=0.057,16513
16513,Otros incidentes,3,3,-99.0764945,19.2501218,23,47.92,22.6,98.0,k=3; silhouette=0.610; mejora=0.057,16513
16513,Otros robos,1,1,-99.0763688,19.2486931,13,100.0,171.3,278.0,k=1 porque n=13 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Robo a casa habitación,1,1,-99.0761274,19.2491024,8,100.0,135.0,185.2,k=1 porque n=8 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Robo a negocio,1,1,-99.0744517,19.2470948,7,100.0,51.7,112.4,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Robo a transeúnte,1,1,-99.0768659,19.2481364,14,100.0,209.5,283.7,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Robo de vehículo,1,1,-99.0769936,19.2479823,13,100.0,250.1,268.7,k=1 porque n=13 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Robo en transporte,1,1,-99.073251,19.247668,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,16513
16513,Violencia familiar,1,2,-99.0763036,19.2470683,13,40.62,85.3,278.1,k=2; silhouette=0.522; mejora=0.522,16513
16513,Violencia familiar,2,2,-99.0766378,19.2498252,19,59.38,52.6,197.8,k=2; silhouette=0.522; mejora=0.522,16513
16514,Amenazas,1,1,-99.0733535,19.2519831,19,100.0,317.9,388.3,k=1 porque n=19 < MIN_EVENTS_TO_SPLIT=25,16514
16514,Daño a la propiedad,1,1,-99.0732108,19.2506295,19,100.0,245.2,357.7,k=1 porque n=19 < MIN_EVENTS_TO_SPLIT=25,16514
16514,Delitos sexuales,1,1,-99.0730845,19.2526276,5,100.0,192.5,359.2,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,16514
16514,Fraude y extorsión,1,1,-99.0723329,19.2515632,6,100.0,221.3,409.3,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,16514
16514,Lesiones,1,1,-99.0725618,19.2508346,14,100.0,260.5,422.9,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,16514
